uri,doc,type,target
https://www.youtube.com/watch?v=pa0dOmycbR8,"​-*-*-*- worldpeace Zooo grote mond jochie.. Dat jij te dom bent om te snappen dat geschiedenis zich herhalen kan is op zn minst naief te noemen. Ik verwijs naar iets om je onderzoek te starten zodat je eigen bevindingen kan doen. Maar zoals gezegd, begrijpend lezen lijkt een stap te veel voor je. Dus ter verduidelijking. Als jij denkt dat het nu niet meer gebeurd in de westerse wereld kan je dat zelfs dom noemen. Weet je ubberhaupt wel wat een vaccin is en wat het doet? He? Je besmet jezelf, er zijn geen middelen voor virussen behalve dat je lichaam anti stoffen aanmaakt. En dan nog kan het virus zich anders ontwikkelen. Dus geen garantie. In de Pharma wereld word heel veel geld verdiend. Het is BEWEZEN een van de corruptste groepen in de wereld. Wie mot er nu bij de les blijven? Weet bijna zeker, dat iedereen op enkele simpele na, zelf dit kan checken. Zoek naar de schandalen van de Pharma industrie, en verwonder jezelf door te leren hoe ver ze gaan om geld te verdienen. Dit is geen plot, geen staatsgeheim dit is openbaar traceerbaar via officiele (rechtzaak) documenten.",2. offensive,11. individual
https://www.youtube.com/watch?v=IwcbadtGonU,“Next level” instrumental,0. appropriate,
https://twitter.com/DdgAlyssa/status/1239294723732525056,Ik ben echt een manwijf wojiw,0. appropriate,
https://twitter.com/twitter/status/1145793980975800321,"Stuur hem maar terug naar zijn eigen land als hij niks met de Nederlandse wetten heeft!!
Respectloos stom stuk vreten!

Gökmen T. lacht nabestaanden in gezicht uit #telegraafextra via -*-*-*- -*-*-*-",2. offensive,11. individual
https://twitter.com/twitter/status/12,"Dan vinden de zwijnen dat de kleur van de zwarte piet behouden belangrijk genoeg is om het leven van mensen in gevaar te brengen, maar wanneer het voor de rechter komt zijn de zwijnen van mening dat het niet belangrijk is?? Zwijnen en varkens lijken daarom ook op mensen maar zijn het natuurlijk niet..",2. offensive,12. other
https://archive.4plebs.org/pol/thread/228051697/#228064190,letterlijk niet. Otten is eruit getrapt want hij ws het niet eens met de ethno-nationalistische koers,2. offensive,10. politics
https://www.youtube.com/watch?v=wB4PK-Lbal8,Niemand neemt mij helaas serieus van wat ik vertel. De jongeren moeten getriggered worden! En ik denk dat je aardig helpt frans. Blijf zo doorgaan!,0. appropriate,
https://twitter.com/twitter/status/14,"1 regering en 1 minister zou alvast veel duidelijker en goedkoper zijn, wat een gepruts nu en een doorgeven van de zwarte piet",2. offensive,10. politics
https://www.youtube.com/watch?v=l0JGiXACo3Y,Lol!🙂,0. appropriate,
https://twitter.com/twitter/status/0,"Waar heb je het in godsnaam over. En afbreken, geen idee waar je het allemaal over hebt 🤷🏼‍♀️. Misschien ben je wat verward.",0. appropriate,
https://archive.4plebs.org/pol/thread/114518717/#114525983,geen identiteit,0. appropriate,
https://www.youtube.com/watch?v=ktFDN5cBFgw,"En de rest daar in het verrotte den Haag..dat er nog geen motie van vertrouwen ligt,  begrijp ik werkelijk waar niks van. 😳",2. offensive,10. politics
https://twitter.com/twitter/status/1273593742935670784,"-*-*-*- Die aap hoort bij een minderheid van  o,ooo1 procent en dat tuig bepaald hier alles zwarte piet moet dat gewoon blijven dat heet cultuur en reserve piet Jerry moet opflikkeren uit dit land ,ga dit doen waar je vandaan komt viespeuk dan word je daar levend begraven kachelpijp.",2. offensive,11. individual
https://www.youtube.com/watch?v=IwcbadtGonU,🍺🤒,0. appropriate,
https://archive.4plebs.org/pol/thread/184762665/#184779699,"Ja ik dacht er nog aan toen ik alt-right typte. Mss van een think tank? Maar ja ik zeg het, grass roots. Het maakt voor mij niet uit of Dries nu 100% ervoor gaat gaan of dat hij ne martelaar wordt. Zo lang er maar meer bijkomen die de oogkleppen hebben af gedaan. Plant zaadjes in mensen hun geeft en laat ze zichzelf overtuigen. Als ze slim genoeg zijn krijgen ze het sowieso wel eens door. En anders ja, spijtig.",2. offensive,10. politics
https://twitter.com/twitter/status/1232417002758823936,"-*-*-*- -*-*-*- -*-*-*- onzin
ze willen dit zelf
om zich af te kunnen scheiden, 
ze WILLEN gediscrimineerd worden.

Ik kan gelukkig niet gediscrimineerd worden
want ik heb geen kleur
ik ben blank
net zoals een neger, nikker of nigga

alleen wit en zwart kun je discrimineren",2. offensive,1. racism
https://www.youtube.com/watch?v=HKnV4E178rQ,Het is zo veilig dat in het contract wat hugo de jonge heeft getekend staat dat astrazeneca niet verantwoordelijk kan worden gehouden voor evt. schade dus immuniteit voor schadeclaim/rechtzaken. En dat er in Oekraïne mensen dood zijn gegaan na het toedienen van een hoge dosis wordt ook wel even heel handig weggelaten.,0. appropriate,
https://twitter.com/twitter/status/1263442918079172611,"-*-*-*- -*-*-*- #kanaleneiland is HET broednest van marokkaans tuig wat zich bezig houd met zware criminaliteit ! Dit is HET favoriete volk van de linkse meute...
Het enige wat dat tuig kan zeggen is: "" kanker"" en "" ik neuk je moeder""
Bah🤮🤮🤮🤮 kutvolk !",2. offensive,1. racism
https://archive.4plebs.org/pol/thread/128409944/#128418982,D66,0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,Bill Gates zegt openlijk dat hij het volgende virus op de wereldbevolking gaat loslaten. ARRESTEER BILL GATES EN ZIJN HANDLANGERS NU!,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/55717645/#55718425,"Tzal omgekeerd zijn vriend. Open facebook kijkt naar de reacties... Iedereen sta gebogen voor de moslims, da is precies wa ze willen.",2. offensive,3. islamophobia
https://archive.4plebs.org/pol/thread/116122290/#116157203,Lavendelgroeten uit Veenendaal,0. appropriate,
https://archive.4plebs.org/pol/thread/173319070/#173322737,Laat je echt denken...,0. appropriate,
https://archive.4plebs.org/pol/thread/53285161/#53290046,"Ik weet zeker dat ze ook terug willen, maar zolang het westen terroristen steunt voor hun eigen interesses denk ik niet dat ze terug gaan any time soon.",2. offensive,10. politics
https://archive.4plebs.org/pol/thread/66430650/#66461128,"Ik ken NSV wel, de grijze petjes",0. appropriate,
https://twitter.com/twitter/status/1242754788879712256,-*-*-*- vieze vuile minne kankerhond - en die vreemdneuker Samson naast je : Sterf. Aan 5 verschillende corona's tegelijk.,2. offensive,10. politics
https://www.youtube.com/watch?v=wmp_9cVoHfg,KIJK DEZE VIDEO UIT DUITSLAND VAN ARTSEN: CORONA HEEFT NIETS MET EEN VIRUS TE MAKEN.  HET HEEFT TE MAKEN MET ONS CONTROLEREN EN ONDERDRUKKEN OM ANDERE AGENDAS VAN DE OVERHEID TE VERWENSELIJKEN  -*-*-*-,0. appropriate,
https://twitter.com/twitter/status/1274713686524022784,"-*-*-*- -*-*-*- Ooooh net als bij die ''gekleurde'' van BLM? toen deed ook niemand wat met ze gore hypocriete smoel, en nu als het blanke zijn gaan we lekker janken. hypocriete hond",2. offensive,11. individual
https://twitter.com/twitter/status/1039552842447691776,"Ja, maar wat heb dat kinderwagenmerk er nou mee te maken. Noem de bestuurder liever, een turk, een syrier, een politicus, een vluchteling, Pechtold, een art 31, een neger, een deurwaarder, een marokkaan, een politieagent, een baardaap een moslim, kinderverkrachter, een priester -*-*-*-",1. inappropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"Pas op voor de reacties hieronder! 
Heleboel babyboomers die meer dan een halve eeuw zijn blootgesteld aan propaganda waardoor ze hun vermorgen om zelfstandig na te denken zijn verloren! Discussie voeren met deze oudjes heeft geen zin, ze komen niet verder dan '' Gekkie, Psychisch  gestoorde of alu hoedje'' 
Me hoop is gevestigd op de nieuwe generatie ! :)",0. appropriate,
https://twitter.com/twitter/status/1282426163122573313,"-*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- Walgelijk. De omgedraaide wereld. Wagensveld van Pegida is gewoon tegen elk extreem religieus geweld. Dominees die zeggen dat je baby's iedere dag moet slaan om ""hun wil te breken"". Tegen besnijdenis van moslimmeisjes. Hij wordt godverdomme als een crimineel behandeld!!!",2. offensive,12. other
https://legacy.dumpert.nl/mediabase/7951287/2e5cc399/het_zusje_van_borat_mag_er_wel_zijn.html?thema=Fapvoer,Die sekspoppen worden ook steeds realistischer,0. appropriate,
https://www.youtube.com/watch?v=BNu2jysOdZM,"Van dit video blijkt dat RIVM en Mark Rutte advise zijn zeker misleidende. ""Testen alleen als je symptom hebt en blijven thuis"". Iedereen moeten getest worden met of zonder  symptomen in supermarkten, ingaan op werkplek,  winkels, bank, en  gemeentenhuis etc OVERAL  . Haal je gelijk PRE symptomatisch en Asymptomatich op tijd eruit. Er zijn thousande werkloos,  dit mensen kunnen wij hiervan goed gebruiken.  stoppen met million steun pakket  aan bedrijven. Gebruikt het geld om covid te bestrijden.  Hoe snel covid 19 verwedeen, hoe sneller bedrijven weer op zijn  benen kunnen staan.",2. offensive,10. politics
https://archive.4plebs.org/pol/thread/148243033/#148251250,"Dit programma helpt ze wakker te worden, en semi-intellectueel Nederland wordt elke week door dit programma getrekkerd.  Letterlijk het enige stukje televisie wat het nog waard is om naar te kijken.",0. appropriate,
https://archive.4plebs.org/pol/thread/260330452/#260340490,"Jezus man, ik zal speciaal een extra touw voor je klaarleggen.",0. appropriate,
https://www.youtube.com/watch?v=J3uFAScIlLY,Ik begrijp niet dat mensen zeuren dat ze een mondkapje op moeten of niet mogen afspreken... kom op weetje het gaat om je eigen gezondheid,0. appropriate,
https://twitter.com/twitter/status/1267432333512192000,"-*-*-*- ""Je haar stinkt."" then proceeded to spray deodorant in mijn haar, me lakippa noemen (ik heet Lakeesha), en dan nog de duizenden discussies waarom ze geen ""nigga"" en ""neger"" of ""negerin"" mogen zeggen.",0. appropriate,
https://www.youtube.com/watch?v=yA2XPxzJxM4,Langefrans4president!!! In de afgelopen weken heb jij meer van mijn vertrouwen gewonnen dan de hele regering in de laatste 19 jaar. Ik zou zeker op je stemmen,2. offensive,10. politics
https://twitter.com/twitter/status/1,"ja dat bedoel ik dus ook Bea , maar zij omschrijven zichzelf als vreedzame mensen waar geen geweld bijzit.. maar de beelden spreken voor zich want de kinderen worden gewoon bang van dat geschreeuw en al die haat, lees die comments maar bij Jerry, hoe hun zichzelf omschrijven als slachtoffer die geen recht hebben om te demonstreren.. 🤮",2. offensive,8. ideology
https://www.youtube.com/watch?v=nxWvmtPh2dE,bij elk filmpje over kritiek op het gevoerde beleid krijg ik google advertenties van de overheid te zien voor meer info over covid. wel een opvallende campagne van de overheid.,0. appropriate,
https://twitter.com/twitter/status/33,Dus de kinderen hadden geen zwarte piet op pakjes avond 😂,0. appropriate,
https://www.youtube.com/watch?v=0jrTrEcctmk,"Wat een engnek die joe biden, hier in nederland wordt die ook helemaal de hemel ingeprezen. Wie de fack is die vent, een beetje aan kinderen zitten die vieze smeerlap. Waarom hoor je daar niks over? Smerig wereldje waar we in leven.",2. offensive,10. politics
https://www.youtube.com/watch?v=BNu2jysOdZM,-*-*-*- Harry En dan zelf met niks komen.  Komt lekker snugger over...,0. appropriate,
https://twitter.com/twitter/status/1267188699688812550,"-*-*-*- -*-*-*- Sukkels ,   de enigste  heel gevaarlijke  gruwels en griezels zijn dit soort uitschot van antifa en de walgelijke valse laffe linkse zieke media! -*-*-*-",2. offensive,8. ideology
https://twitter.com/twitter/status/1245625950441574401,-*-*-*- -*-*-*- Zelfde als -*-*-*- wat ze vanorgen presteerden met negativiteit over Corona. Is werkelijk schandalig. Ze willen of naar de klote of er is grof betaald. Hoop niet dat loterijen er mee te maken hebben. Ga radio maken en stop met angst zaaien en zielig doen.,2. offensive,9. media
https://archive.4plebs.org/pol/thread/118349202/#118354115,"Erg herkenbaar, vrouwen hebben overwegend een hekel aan FvD door Baudet en zijn uit de context gehaalde uitlatingen over vrouwen.    Mannen zijn overwegend tegen FvD omdat ze foutieve artikels over FvD hebben gelezen ten aanzien van het klimaatbeleid in kranten als de Correspondent.    De rest stuit zich dan tegen het feit dat de FvD uit de EU wilt wat zij absoluut niet willen door meerdere redenen.",0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,"""We know the influenza virus is spread in a similar way. One study shows when healthcare workers are within 1.8 meters of patients with influenza, their risk of being infected is increased. The US Centers for Disease Control and Prevention advises flu can spread up to 6 feet (1.8 meters). The key message is, the closer you are, the bigger the spray.""

Het heeft wel een wetenschappelijke onderbouwing. Dit is gedaan aan de hand van tests en onderzoeken.",0. appropriate,
https://twitter.com/twitter/status/1237030227144040448,-*-*-*- Tuurlijk lekker wijf met een lelijke eend,2. offensive,7. sexism
https://www.youtube.com/watch?v=wmp_9cVoHfg,"Wauw als ik dit aanklik krijg ik een melding an youtube dat deze content aanstootgevend en ongepast kan zijn 

Wie nog meer?",0. appropriate,
https://www.youtube.com/watch?v=0K2EVewj7CE,kort uigelegd: Vrouwen streven voor schoonheid en wij mannen streven naar innovatie.,2. offensive,7. sexism
https://www.youtube.com/watch?v=HKnV4E178rQ,Ik ben allergisch voor Paracetamol.,0. appropriate,
https://archive.4plebs.org/pol/thread/104146918/#104161625,"Nee, u.",0. appropriate,
https://www.youtube.com/watch?v=nxWvmtPh2dE,"Ga allen in de overheid werken, zo houden we deze gekte tegen!!!",2. offensive,10. politics
https://twitter.com/twitter/status/1246962729107312650,Hey -*-*-*- u dm's zijn prachtig. Ik zet ze straks effe online als iedereen wakker is. Mij een hopeloze paljas vinden... No pro. Dames die hun 'muil' moeten houden en als hoer bestempelen... Nu heb je wel een pro. Een redelijk groot zelfs. #gijzijtnietvanmijaf #testmeuit -*-*-*-,1. inappropriate,
https://archive.4plebs.org/pol/thread/249782465/#249792088,At best it would be a few hundred hours of community service.,0. appropriate,
https://twitter.com/twitter/status/1254008292344565760,"-*-*-*- Deze K....vlek speelt met levens!!
Godverdomme doe je werk en accepteer alle hulp.
Je klote politieke spelletjes kosten levens droplul!!
De tijd om netjes te blijven is voorbij!
Ik snap niet dat er niet iemand is die die Hugo neermept.
#vrijwilliger?
#COVID19 #mondkapjes",2. offensive,10. politics
https://archive.4plebs.org/pol/thread/59261926/#59262943,kanker turken diaspora. tyf op naar je paarden landje. kan je elkaar helemaal vol schieten,2. offensive,12. other
https://twitter.com/twitter/status/1230892870556639232,"Ik heb niets en doe helemaal niet aan #Carnaval, maar vanwege die gore nsb tyfus ratten van #kozp zou ik bijna verkleed als #zwartepiet met indianentooi en mondkapje naar #brabant gaan. 
'Kick Out Zwarte Piet let op racistische outfits met carnaval' - -*-*-*-",2. offensive,8. ideology
https://www.youtube.com/watch?v=wB4PK-Lbal8,Pervitin was een WW2 drug. Onze jeugd aan de ritalin. Pervitin om onze jeugd klaar te maken voor het EU leger!,0. appropriate,
https://twitter.com/twitter/status/1252649386275897345,Heel mijn bedrijf gaat naar de klote door dat tyfus virus 🦠 😰😭,1. inappropriate,
https://archive.4plebs.org/pol/thread/38406132/#38409056,"neger, we zitten bij de NAVO, dat houd in dat al onze shit Duits is.",0. appropriate,
https://archive.4plebs.org/pol/thread/212365652/#212399655,Kies een en net een jou mongool,0. appropriate,
https://archive.4plebs.org/pol/thread/27774818/#27779130,er is LETTERLIJK niets mis met joods zijn,0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,"Ik zeg niet dat corona een hoax is.. Corona is niets meer ernstiger dan de jaarlijkse Griep.
Maar men hebben er bij de politiek en de StaatsMedia , het RIVM ...WHO er een ontzettend spectakel van gemaakt.... en nu kunnen ze eigelijk niet meer terug.
Ze kunnen nu niet meer zeggen van..oh, we hebben een ernstig foutje gemaakt, onze excuses.... want dat betekend dan dat zij inderdaad incapabel waren....al die tijd.
De overheid, RIVM, CBS...Who....politiek kabinet Rutte...kan alleen maar vallen.",2. offensive,11. individual
https://www.youtube.com/watch?v=OFqKnlLHm5k,"Koerd over Femke; veel debateren,weinig  neuken",3. violent,7. sexism
https://www.youtube.com/watch?v=l0JGiXACo3Y,Mensen dit moet veel meer likes krijgen he 🤗 ik luister dit lied al 3 dagen 2 keer per dag wi 😂 staat dit al op tik tok ? 😁,0. appropriate,
https://archive.4plebs.org/pol/thread/121058733/#121064396,"Wat? Lees m'n post opnieuw. Ik heb het over Zuid-Korea, niet het zuiden van Nederland. Daar hebben ze letterlijk lessen nodig om met vrouwen te praten, zo autistisch zijn ze. Zoek het op, het is echt zo.",0. appropriate,
https://www.youtube.com/watch?v=Kpe35dER5zQ,Komt deze song op spotify,0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,-*-*-*- ben je hier in NL getuige geweest van dat de aantallen kloppen en/of deze mensen niet gewoon aan andere dingen overleden zijn jij DOMME POEPERD,0. appropriate,
